id,name,published_at,alternate_url,type,employer,department,area,experience,key_skills,schedule,employment,description,salary_from,salary_to,currency_salary
97153850,ML Engineer / Data Scientist,2024-05-10T20:36:04+0300,https://hh.ru/vacancy/97153850,Открытая,ГК ФСК,,Москва,От 1 года до 3 лет,"['Python', 'PyTorch', 'ML', 'Docker', 'NLP', 'Pandas', 'SQL', 'Data Science', 'Machine Learning', 'Deep Learning']",Полный день,Полная занятость,"О компании и команде: Группа компаний ФСК – многопрофильная вертикально-интегрированная девелоперская компания. В структуру ГК входят крупные промышленные и высокотехнологичные предприятия, а также лидеры монолитного и индустриального домостроения.В 2023 году ГК ФСК снова подтвердила статус одного из лучших работодателей страны, заняв 1 место среди компаний отрасли и лидирующие позиции в топ-10 в категории «золото» рейтинга делового издания Forbes.В 2023 году ГК ФСК также попала в рейтинг портала HeadHunter. Компания вошла в топ-100 лучших работодателей страны и в топ-10 среди компаний сферы строительства и недвижимости, обосновавшись на 6 месте. Вакансия открыта в IT-департаменте ГК ФСК.Мы новоиспеченный отдел, помогающий бизнесу применять ML в релевантных областях. Широкий бэклог задач: динамическое ценообразование, оптимизация сроков сдачи проектов, OCR документов, речевая аналитика и другое. Стек: Python, SQL, Linux, Git, Docker ✅Обязанности:• Опыт в ML от двух лет;• Знание основ мат. статистики;• Понимание принципа работы основных алгоритмов классического ML;• Опыт работы с табличными данными;• Опыт решения задач регрессии, кластеризации, классификации;• Опыт работы с xgboost/catboost/lightgbm. Будет плюсом:• Проведение A/B тестов;• Самостоятельно выведенные в прод проекты с нуля;• Опыт в соревнованиях по машинному обучению;• Высшее профильное образование.Почему стоит работать с нами:  Можно выбрать формат работы: в офисе класса А (в Москве находится на Арбате, БЦ «Мидланд Плаза»), в гибридном режиме или удаленно; Конкурентный доход (обсуждается на финальном собеседовании); В ГК ФСК входят аккредитованные IT-компании, есть возможность трудоустройства и получения всех льгот IT-специалистов; Официальное оформление по ТК РФ; Комфортный график работы 5/2 с 09:30 до 18:00; ДМС со стоматологией после прохождения испытательного срока, возможность консультации у корпоративных психологов; Корпоративное и индивидуальное обучение, возможность участия в конференциях и широкий доступ к материалам, корпоративный учебный портал и библиотека; Культура наставничества от Центров компетенций: мы поддерживаем и обучаем новых сотрудников, решаем все вопросы совместно; Насыщенная корпоративная жизнь, развитая сеть внутренних комьюнити: можно обмениваться опытом с коллегами, участвовать в марафонах или книжном клубе, в благотворительных акциях и других активностях; Дополнительные бонусы: скидки на абонементы в фитнес-клубы, партнерские предложения и скидки в сетях отелей, банках и др.; Программы лояльности и скидки для сотрудников на квартиры и апартаменты в проектах ГК ФСК.Мы будем рады видеть вас в нашей команде! ",,,
98774246,Senior Data Scientist,2024-05-13T10:39:00+0300,https://hh.ru/vacancy/98774246,Открытая,WILDBERRIES,,Москва,От 3 до 6 лет,"['Pyton', 'MLflow', 'ClearML', 'MLOps', 'Data Science']",Полный день,Полная занятость,"Wildberries – это 9 млн заказов и 1 млрд поисковых запросов в сутки. Команда рекомендаций помогает найти пользователю интересные ему товары в огромном ассортименте Wildberries. Она занимается персонализированным подбором товаров для пользователя, исходя из его интересов, подбором похожих и сопутствующих товаров. Сейчас мы ищем Senior Data Scientist для разработки системы рекомендаций и увеличения средней корзины пользователя. Чем предстоит заниматься:- Разработкой алгоритмов рекомендаций по сопутствующим, подходящим и похожим товарам- Повышать релевантность рекомендаций для увеличения средней корзины пользователя- Рейтингами товаров- Персонализацией рекламы: разрабатывать алгоритмы определения оптимального размера ставки в аукционе для разных селлеров и плейсментов и др.- Матчингом товаров WB с товарами других сайтов- Объединением дублей товаров- Матчингом по моделям для метакарточки Требования:- Знание классического ML, DL- Понимание как устроены рекомендательные системы для Junior/Middle- Опыт разработки рекомендательных систем для Senior/Lead- Хорошее знание алгоритмов и структур данных- Знание и умение применять для ML стек Python (Pandas, Sklearn, Numpy, Scipy, XGBoost/LightGBM/Catboost), а также SQL- Опыт обучения моделей, которые работают в продуктах для массовой аудитории и приносят там пользу- Опыт выкатки моделей в production для Middle/Senior;- Опыт работы – от 3 лет Будет преимуществом:- Обучение и дообучение нейросетей на PyTorch- Опыт использования инструментов для совместной работы над моделями и их постоянной доработки (MLflow/ClearML, DVC)- Опыт работы с большими данными, применения распределённых вычислений- Умение делать inference для моделей, проектировать, разрабатывать и разворачивать собственные сервисы Наш стек: - Python, Go, Mlflow, ClearML, Prometeus, Grafana, Docker, PyTorch, Airflow, Postgres, Clickhouse, K8s, FastAPI, Gitlab, PyTorch, Tensorflow, ONNX Мы предлагаем:- Оформление по ТК, ГПХ, ИП- Гибкий график, с возможностью полной удаленки из любой точки мира- Возможность брать 3 day-off в любой день- Необходимое мощное железо и ПО- Ежегодная 40%-ая скидка на покупку ноутбука или мобильного телефона- Премии и бонусы по итогам работы- Карьерный и профессиональный рост- ДМС после 3-х месяцев испытательного срока: телемедицина, очные приемы, ежегодный чек-ап для сотрудника, а также онлайн-консультации для родственников",,,
98388174,Middle/Senior Data Scientist,2024-05-04T13:49:31+0300,https://hh.ru/vacancy/98388174,Открытая,Народный банк Казахстана,,Алматы,От 1 года до 3 лет,[],Полный день,Полная занятость,"Крупнейший универсальный коммерческий банк Казахстана приглашает тебя в свою команду. Мы ищем талантливых людей, готовых развиваться и расти вместе с нами. Группа Halyk – это более 17 000 сотрудников в Казахстане и ряде других стран. Наш банк успешно работает на благо своих клиентов уже 100 лет. Мы оказываем услуги во всех сегментах финансового рынка: банковском, страховом, ценных бумаг, лизинговом. Активный, инициативный, нацеленный на результат специалист с аналитическим складом ума. Позиция предполагает взаимодействие с бизнес-владельцами по минимизации «болей» клиентов. Основная обязанность – анализ и структурирование основных причин недовольств клиентов из всех возможных источников. Основные обязанности:  Проводить сбор сегментированных выборок для запуска различных кампании, оценку эффективности кампаний, формулировать и проверять гипотезы; Строить дэшборды для визуализации данных. Строить модели предсказания покупки продукта и рекомендательных систем. Общаться с бизнес заказчиками  Основные требования:  Высшее техническое/экономическое образование; Опыт работы в сфере информационных технологий/банковской/финансовой сфере не менее 2,5 года (два года и 6 месяцев) Знания статистики и теории вероятностей; Уверенные знания Python и SQL; Опыт построения классических моделей; Умение пользоваться инструментами gitlab ci/cd, airflow, mlflow, rest api Навыки работы с Hadoop/Spark.  Мы предлагаем:  Уникальный опыт, интересные задачи и проекты; Применение инновационных технологий в работе; Комфортный офис; Льготное кредитование работников; З/П конкурентная и зависит от результатов собеседования. ",,,
98568502,"Преподаватель направления ""Data Scientist""",2024-05-07T18:57:39+0300,https://hh.ru/vacancy/98568502,Открытая,РБК,,Москва,От 1 года до 3 лет,[],Удаленная работа,Полная занятость,"Приглашаем в РБК ProductStar опытных экспертов в направлении “Data Scientist​​​​​​​” для совместной работы над курсами:  “BigData-продуктов​​​​​​​​​​​​​​”, “Cloud Data Engineer​​​​​​​”, “Подготовка портфолио и участие в соревнования на Kaggle​​​​​​​”, Подгрузка данных: SQL​​​​​​​, Python для анализа данных, Математика для Data Science​​​ и NLP-разработчик. Чем предстоит заниматься?  Составлять план блока и уроков; Готовить презентации по нашему шаблону; Записывать видео-лекции в формате: скринкаст + веб-камера; Составлять тесты и домашние задания для отработки теории.  Требования:  Опыт в данной сфере от 3-х лет; Грамотная речь, умение объяснять сложные темы простым языком; Камера с возможностью записи видео в FullHD; Хороший микрофон (не обязательно профессиональный, достаточно того, чтобы он писал звук чисто, без шипения и подавления); Время и возможность организовать несколько часов тишины для записи урока.  Будет плюсом  Опыт работы преподавателем в онлайн-школах; Опыт проведения вебинаров/ выступлений на конференциях; Опыт публичных выступлений;  Что мы предлагаем  Поддержим на каждом этапе создания контента.   Методист поможет с упаковкой вашего опыта в образовательный продукт, будет направлять идеи в логичную структуру и последовательность. Проджект-менеджер поможет спланировать работу в комфортном темпе и напомнит о сроках подготовки материалов. Дизайнеры и монтажеры будут работать с исходниками и упакуют их в готовые уроки.   Возможность делиться знаниями: работая с нами, вы сможете влиять на развитие и обучение будущих специалистов.  Условия работы  Оформление по договору: самозанятость, ИП, физические лица; Оплата обсуждается индивидуально.  Бенефиты  Возможность обучиться на одном из наших курсов. PR — реклама вашего канала/продукта в наших соц.сетях. Партнерство — продавайте наши курсы в своих блогах/каналах/соц.сетях и получайте до 35% с каждой оплаты — это около 40 000 рублей со среднего чека Доступ к базе резюме наших студентов, на случай, если у вас открыты вакансии. Сертификат на английском языке о профессиональном вкладе — весьма полезен для тех, кто претендует на визу Global Talent в UK или другие визы для талантливых людей. Подписка на РБК Pro. Подключение к РБК Компании в качестве эксперта - возможность вести профессиональный блог в поддержку своей компании. Публикации статей в РБК Про. Ваш профиль в разделе “Эксперты” на Tutortop. ",,,
97663102,Data Scientist в команду персонализации,2024-04-22T23:11:05+0300,https://hh.ru/vacancy/97663102,Открытая,Газпромбанк,Газпромбанк,Москва,От 1 года до 3 лет,[],Полный день,Полная занятость,"ЧЕМ БУДЕШЬ ЗАНИМАТЬСЯ?   Разрабатывать и внедрять ML модели привлечения, предложений, оттока;   Анализировать поведение клиентов и оптимизировать алгоритмы рекомендаций;   Оценивать эффективность рекомендательной системы   Принимать участие в подготовке и согласовании проектной документации на разработку;   Анализировать различные источники данных, генерировать признаки для построения модели;   Проверять гипотезы, проводить A/B тестирования;   Ресерчить новые технологии.     МЫ ЖДЕМ, ЧТО ВЫ:   Занимались построением рекомендательных систем;   Имеете практический опыт полного цикла решения ML задачи: предобработка данных, выбор алгоритмов и тюнинг их параметров, оценка качества моделей, визуализация;   Имеете степень бакалавра или магистра в области компьютерных наук, науки о данных, математики, статистики или смежных областях;  Работаете в области анализа данных и машинного обучения от 2 лет; Программируете на Python, R или подобных языках; Знаете SQL на уверенном уровне (вложенные запросы, оконные функции).    БУДЕТ ПЛЮСОМ, ЕСЛИ ВЫ:  Знаете и понимаете метрики, необходимые для оценки качества моделей; Работали с фреймворками PyTorch / TensorFlow; Работали с Linux, bash, системами контроля версий.    ЧТО МЫ ПРЕДЛАГАЕМ:  Достойный уровень вознаграждения; ДМС со стоматологией с первого месяца работы; Отпуск 33 дня + материальная помощь к отпуску; Полное соблюдение ТК РФ. ",,,
90880680,Team Lead (Data Scientist),2024-04-18T16:36:56+0300,https://hh.ru/vacancy/90880680,Открытая,Газпром нефть,ПАО «Газпром нефть» ИТ,Санкт-Петербург,От 3 до 6 лет,"['ComputerVision', 'ML', 'Big Data', 'ИИ']",Полный день,Полная занятость,"«Газпромнефть-Снабжение» — лидер комплексных услуг на рынке промышленных закупок и логистики. Мы обеспечиваем бесперебойную работу крупных предприятий и меняем подход к промышленному снабжению, внедряя в процессы инновации. Открыта вакансия Руководителя по управлению проектами в области машинного обучения. Фокус на разработке аналитических сервисов в логистике и закупке, предиктивной аналитике промышленных активов.   Обязанности:  Формировать технологическую стратегию развития продуктов и инфраструктуры Обеспечивать поддержку инфраструктуры проектов и продуктов Осуществлять работы по внедрению лёгких и высоконагруженных ИИ- систем (система прогнозирования, распознавания, генерации) Формализовать и выстроить процессы работы с данными, кодом и деплойментом Управлять релизами и вводом в эксплуатацию Прорабатывать архитектурные решения Обеспечивать создание и поддержку технической документации по продуктам Выступать для команд центром технической экспертизы  Требования:   Опыт работы на технических позициях от 3-5 лет   Опыт работы с высоконагруженными системами  Опыт работы с Big Data проектами Опыт выстраивания технических процессов с 0, знание современныхметодик и подходов Опыт разработки и внедрения ИИ-систем в промышленную эксплуатацию  Технологический стек:  ComputerVision: openCV, albumentaion ML: TimeSeries, Prophet, Catboost, Pandas, NumPy, SciPy, scikit-learn, optuna, lightgbm DL: PyTorch, Tensorflow, Keras NLP: NER, sentiment analysis, spelling correction LLM: GPT-X, llama.cpp, vLLM , LORA обучение, RAG, LLM-websearch MLOps: clearML, airflow, mlflow git, bash, docker, k8s DevOps: github, jenkins, etc  Условия:  График работы 5/2 ДМС и социальный пакет (с первой недели работы) Возможность профессионального роста и развития в рамках Компании ",,,
98211434,Data Scientist в команду эффективности монетизации,2024-05-02T10:03:02+0300,https://hh.ru/vacancy/98211434,Открытая,АВИТО ТЕХ,АВИТО ТЕХ: разработка,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"О команде Наша команда отвечает за DS-направление монетизации Avito и разрабатывает технологии (алгоритмы, механизмы, ML-модели), которые обеспечивают эффективность инструментов монетизации для Avito и его пользователей. Мы верим, что в вопросах монетизации надо в первую очередь думать о пользе, которую можно принести пользователям, а рост выручки будет следствием продуктового и технологического развития.У нас пока небольшая, но бодрая и дружная команда с планами по кратному росту в ближайшей перспективе. Мы считаем, что сейчас удачное время поймать волну и присоединится к нам.Ищем мотивированных коллег, которые смогут усилить нашу команду, в роли middle/senior DS-инженера или руководителя команды. Вам предстоит: — создание и настройка механизмов распределения и ценообразования действий (показов/кликов/звонков/и тд.), с учетом наличия бесплатных продавцов и влияния на опыт покупателей;— разработка алгоритмов эффективного расходования бюджетов для продавцов, использующих платное продвижение;— улучшение качества ML-моделей, используемых внутри алгоритмов;— оценка потенциала, проектирование и разработка новых монетизационных продуктов. Мы ждём, что вы: — имеете опыт работы связанный с ML и алгоритмами от 3-ех лет;— умеете принимать решения на основании данных и наглядно аргументировать свои решения, объяснять сложные вещи простыми словами и договариваться с коллегами;— готовы читать научные статьи и вычленять из них полезные для практики идеи;— знаете, умеете и любите применять математику, ML и прикладную статистику, для создания алгоритмических систем, видите связь между математическими формулами и влиянием их на бизнес. Будет здорово, если вы: — имеете опыт работы с ранжированием/рекомендациями или в монетизации/ценообразовании;— не боитесь писать продакшн-код;— занимались научной работой и любите исследования;— имеете достижения в соревнованиях по программированию, математике, физике или ML. Работа у нас — это: — возможность улучшать опыт миллионов пользователей;— интересные и сложные задачи на большом масштабе;— сильная команда, которая всегда готова прийти на помощь;— возможность изучать и пробовать новое, мощное железо для этого;— бюджет на обучение, который можно тратить на курсы или профессиональную литературу;— забота о здоровье: с первого дня у вас будет ДМС со стоматологией, в офисе принимают терапевт и массажист;— возможность работать удалённо или из офисов в четырёх городах России.",,,
92509524,Middle/Senior Data Scientist в команду ETA/RTA,2024-05-13T10:12:07+0300,https://hh.ru/vacancy/92509524,Открытая,2ГИС,,Санкт-Петербург,От 3 до 6 лет,"['Python', 'ETL', 'Machine Learning', 'Data Analysis']",Полный день,Полная занятость,"Мы расширяем команду ETA/RTA 2ГИС и ищем Data Scientist-а уровня middle или senior. Команда ETA/RTA 2ГИС решает задачи в нескольких направлениях — мы определяем где на дорогах находятся пробки, прогнозируем время в пути для автомобилей и общественного транспорта. Особенности нашей работы  Настоящий highload — каждый день мы обрабатываем миллиарды GPS точек и раздаем пробки и скорости миллионам пользователей. С помощью нашей ML модели мы предсказываем время в пути для миллионов маршрутов ежедневно. Научный подход — в основе каждого улучшения лежит анализ данных и эксперименты. Наглядный результат работы в приложении 2гис и партнеров — пробки на карте, геометрии автомобильных маршрутов, предсказанное время в пути, автобусы на карте, время прибытия автобуса на остановку и т.д.  Команда состоит из C++ разработчиков, которые пишут высоконагруженные сервисы приема и обработки GPS данных и Data Scientist-ов, которые разрабатывают метрики, создают сервисы прогноза скоростей движения автомобилей и общественного транспорта, помогают C++ разработчикам выявлять проблемы в работе сервисов. Мы хотим проводить больше исследований и экспериментов, чтобы приносить больше пользы нашим пользователям, поэтому мы ищем нового Data Scientist-а уровня middle или senior. Что нужно делать:  анализировать различные источники данных в компании; реализовывать проекты на python от идеи до готового сервиса в kubernetes; реализовывать части фичей самостоятельно на Python; проводить A/B-тесты, готовить дашборды, придумывать метрики; писать код для проведения экспериментов.  Требования:  опыт работы от 3-х лет; хорошее знание Python, SQL (мы работаем в основном со Spark SQL); хорошее знание математической статистики и классических ML моделей; опыт работы с библиотеками для визуализации - dash, plotly, folium, leaflet; опыт работы с Pandas, NumPy, Scikit-learn, XGBoost, LightGBM; опыт работы с инструментами разработки и CI/CD — Git, Jenkins, GitLab, Jira; опыт применения параллелизма в python и оптимизации кода по памяти и времени работы; опыт работы с Docker.  Будет плюсом:   опыт применения асинхронности в python; умение работать с k8s, prometheus, grafana, kafka; опыт работы с геоданными и временными рядами, графами; опыт проведения A/B тестов; опыт участия в соревнованиях по машинному обучению (Kaggle/Boosters.pro и т.п.).  Почему у нас хорошо:   мы аккредитованная IT –компания;   само собой, полностью белая зарплата, размер которой обсуждаем на собеседовании;   есть ДМС и все классические IT-плюшки;   еще у нас можно работать удалённо. Для нас важен специалист, а не его локация. Если хочешь работать в гибридном формате, у нас есть офисы в Москве, Санкт-Петербурге, два классных офиса в Новосибирске;   для комфортной работы доставим всё, что нужно и организуем встречи с командой онлайн и офлайн.  ",,,
96650407,Senior Data scientist (Дирекция цифрового развития),2024-04-20T22:37:55+0300,https://hh.ru/vacancy/96650407,Открытая,Банк Русский Стандарт,,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"Обязанности:  Подготовка и анализ данных; Построение и апробирование гипотез по оптимизации бизнес-процессов на основе решений, полученных путем применения искусственного интеллекта, нейросетей, методов машинного обучения; Построение моделей, их обучение и тестирование; Работа с Big Data. как внешними, так и системными внутрибанковскими; Взаимодействие с системными аналитиками для поиск внутрибанковских данных и способах их применения.  Требования:  Знание машинного обучения; Понимание основ ведения проектов полного цикла в сфере Data Scientist; Умение составлять требования к задаче, оценивать ресурсы, взаимодействовать с разработчиками; Хорошее понимание СУБД; Желательно наличие успешного опыта в управлении проектами на всех этапах жизненного циклах разработки.  Желательно:  Знакомство с библиотеками NLP (например: NLTK, spaCy), и инструментами обработки для конкретных языков; Владения подходами к тестированию, проверке гипотез, A/B-тестированию; Знакомство с CI/CD и базовое понимание DevOps (для более простого взаимодействия с DevOps инженером).  Условия:  Достойный уровень оплаты труда, обсуждается индивидуально по итогам собеседования с руководителем; Квартальные бонусы: до 25% от совокупного оклада в квартал; Добровольное медицинское страхование; Трудоустройство в штат или по договору ГПХ; Предлагаем различные форматы работы: в офисе (Россия, г. Москва, ст. м. Преображенская площадь, БЦ &quot;Прео8&quot;; Казахстан, г. Алматы, Проспект Аль-Фараби, д.7, офис 85), гибридный график (частичное посещение офиса), полную удаленную работу из любой точки мира; Льготное кредитование для сотрудников Банка; Корпоративные скидки сотрудникам от компаний – партнеров (спорт, красота, здоровье, путешествия, рестораны и прочее). ",,,
97663104,Data Scientist в команду персонализации,2024-04-22T23:11:05+0300,https://hh.ru/vacancy/97663104,Открытая,Газпромбанк,Газпромбанк,Новосибирск,От 1 года до 3 лет,[],Полный день,Полная занятость,"ЧЕМ БУДЕШЬ ЗАНИМАТЬСЯ?   Разрабатывать и внедрять ML модели привлечения, предложений, оттока;   Анализировать поведение клиентов и оптимизировать алгоритмы рекомендаций;   Оценивать эффективность рекомендательной системы   Принимать участие в подготовке и согласовании проектной документации на разработку;   Анализировать различные источники данных, генерировать признаки для построения модели;   Проверять гипотезы, проводить A/B тестирования;   Ресерчить новые технологии.     МЫ ЖДЕМ, ЧТО ВЫ:   Занимались построением рекомендательных систем;   Имеете практический опыт полного цикла решения ML задачи: предобработка данных, выбор алгоритмов и тюнинг их параметров, оценка качества моделей, визуализация;   Имеете степень бакалавра или магистра в области компьютерных наук, науки о данных, математики, статистики или смежных областях;  Работаете в области анализа данных и машинного обучения от 2 лет; Программируете на Python, R или подобных языках; Знаете SQL на уверенном уровне (вложенные запросы, оконные функции).    БУДЕТ ПЛЮСОМ, ЕСЛИ ВЫ:  Знаете и понимаете метрики, необходимые для оценки качества моделей; Работали с фреймворками PyTorch / TensorFlow; Работали с Linux, bash, системами контроля версий.    ЧТО МЫ ПРЕДЛАГАЕМ:  Достойный уровень вознаграждения; ДМС со стоматологией с первого месяца работы; Отпуск 33 дня + материальная помощь к отпуску; Полное соблюдение ТК РФ. ",,,
98612539,Middle/Senior Data Scientist,2024-05-08T13:04:23+0300,https://hh.ru/vacancy/98612539,Открытая,СБЕР,Сбер для экспертов,Москва,От 3 до 6 лет,[],Полный день,Полная занятость,"Мы разрабатываем и внедряем ML решения для интеграции их в бизнес. Задача - повысить эффективность предложений за счет персонализации продуктового предложения и текста коммуникаций с учётом знаний о клиенте и его покупках. Наша команда применяет инновационные подходы к персонализации предложений под клиента. В команде есть несколько направлений работ. Первое направление - персонализация предложений под клиента (ласково называем &quot;Ромашка&quot;). Это поиск знания о жизненных ситуациях и потребностях клиентов, способах их определения по цифровым сделкам клиента в банке и ДЗО, способах помочь клиенту решить его потребность с помощью продуктов и сервисов Сбера. Второе направление - AI генерация гипер-персонализированного контента (текста и изображений) для каждого розничного клиента банка. Задача повысить эффективность коммуникаций за счет персонализации контента клиента с учетом знаний о нем. Обязанности  Полный цикл ML разработки: от понимания бизнес потребности до внедрения решений в продакшен Экспертная оценка применяемых и разрабатываемых подходов Работа с огромными массивами данных (Spark, Hadoop, GreenPlum) Работа с командой DS-разработчиков, менторство, постановка задач на разработку Взаимодействие с командой внешних R&amp;D исследователей Вы сможете создать решение на самых современных архитектурах, обучить их на миллиардах транзакций клиентов и вывести в промышленную эксплуатацию Инфраструктура: есть собственный кластер на CPU и суперкомпьютеры с GPU.  Требования  Отличные теоретические знания в ML/ DL Опыт дообучения текстовых трансформеров (BERT/ GPT/ T5/LLM) Опыт построения моделей на численных данных и нетекстовых последовательностях (LSTM/ RNN/ transformer) Опыт работы с промышленным данными и вывода в продакшен Уверенное владение PyTorch и библиотеками для ML/DL задач Знание SQL.  Преимуществом будет:  Опыт обучения трансформеров с нуля Опыт работы с фреймворками Hadoop (HDFS, Hive), Spark Знание Git, Linux, Jira, bitbucket Понимание принципа работы банковского или финансового бизнеса.  Условия  Корпоративное обучение за счет компании (внутреннее и внешнее) Мощное железо, дополнительные мониторы, ноутбук Комфортный офис со спортзалом, в наличии кофе/чай и печенье Конкурентные условия труда (белая заработная плата, премии) Расширенный ДМС с первого дня работы для себя и близких Льготная ипотека и банковские продукты на специальных условиях ",,,
98275762,"Data Scientist (Deep Learning), Рекомендации и персонализация",2024-05-02T20:24:25+0300,https://hh.ru/vacancy/98275762,Открытая,Ozon,Ozon Информационные технологии,Москва,От 3 до 6 лет,"['IT', 'Разработка поисковых технологий', 'data science', 'Python', 'Deep Learning', 'Алгоритмы и структуры данных']",Удаленная работа,Полная занятость,"Наша команда занимается персонализированным подбором контента для пользователей с целью повышения прибыльности компании. Основным нашим фокусом является разработка и выкатка нейросетевых моделей в продакшн. Data Scientist у нас – это сотрудник широкого профиля, занимающийся полным циклом вывода в production: от проверки идеи на Spark и Python до разработки продовой части системы на Golang. В отделе нет менеджеров, а решения принимаются на основе эмпирических данных. Члены команды закончили лучшие университеты и (или) имеют значительный опыт и знания, которые вы сможете перенять. Performance Review зависит от объективных измеримых критериев, следуя которым вы сможете профессионально расти предсказуемым образом. Наш стек:  Python, Airflow, PyTorch, Golang, Hadoop stack (pySpark, hive, hdfs).  Вам предстоит:  Участвовать в проработке/обучении и выкатке в прод моделей рекомендаций с упором на нейросетевые архитектуры. Интегрировать разработанные решения с runtime движком на Golang.  Мы ожидаем:  Хорошее знание Python. Отличное знание основных алгоритмов и структур данных. Понимание принципов классического ML и Deep Learning. Знание основных архитектур нейросетей, применяемых в рекомендациях. Опыт разработки и (или) вывода в продакшн Deep Learning алгоритмов.  Будет плюсом:  Умение «на пальцах» объяснить устройство self-attention, DeepFM, Bert4REC и тд Опыт разработки на Golang  Мы предлагаем:   Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce.   Свободу действий в принятии решений.   Достойный уровень заработной платы.   Профессиональную команду, которой мы гордимся.   Возможность развиваться вместе с нашим бизнесом.  ",,,
